,PipelineID,ApplicantID,JobID,StageID
9181,13258,29365,1426,10
9182,13259,29761,1388,10
9183,13260,29763,1438,10
9184,13261,29763,1428,10
9185,13262,29763,1424,10
9186,13263,29764,1388,10
9187,13264,29763,1325,9
9188,13265,29762,1388,10
9189,13266,29303,1433,6
9190,13267,29768,1427,10
9191,13268,29771,1430,6
9192,13269,29771,1388,10
9193,13270,29766,1388,10
9194,13271,29248,1423,10
9195,13272,29248,1375,10
9196,13273,11236,1426,10
9197,13274,29779,1436,10
9198,13275,29777,1432,6
9199,13276,29780,1426,10
9200,13277,29780,1402,10
9201,13278,29698,1325,9
9202,13279,29698,1438,10
9203,13280,29626,1435,6
9204,13281,3310,1362,6
9205,13282,29784,1430,10
9206,13283,29784,1402,10
9207,13284,29784,1424,10
9208,13285,29785,1433,9
9209,13286,29769,1427,11
9210,13287,29790,1430,10
9211,13288,29790,1406,10
9212,13289,29787,1438,10
9213,13290,29787,1430,10
9214,13291,29787,1424,10
9215,13292,29787,1402,10
9216,13293,29787,1413,10
9217,13294,29792,1407,10
9218,13295,29791,1350,6
9219,13296,29788,1435,10
9220,13297,29790,1427,10
9221,13298,29794,1435,6
9222,13299,29795,1386,7
9223,13300,29796,1439,11
9224,13301,19248,1386,10
9225,13302,29798,1386,7
9226,13303,29801,1428,11
9227,13304,29802,1428,10
9228,13305,26446,1402,10
9229,13306,26446,1386,9
9230,13307,29803,1386,9
9231,13308,29803,1424,11
9232,13309,29803,1402,10
9233,13310,26551,1436,10
9234,13311,29797,1440,6
9235,13312,29809,1386,6
9236,13313,29812,1395,10
9237,13314,29808,1432,9
9238,13315,29815,1414,10
9239,13316,29815,1406,10
9240,13317,29815,1430,9
9241,13318,29815,1402,10
9242,13319,29815,1384,10
9243,13320,29815,1413,10
9244,13321,29815,1415,2
9245,13322,29820,1405,9
9246,13323,29820,1362,6
9247,13324,29781,1435,10
9248,13325,29819,1423,10
9249,13326,29700,1440,10
9250,13327,29538,1430,10
9251,13328,29824,1434,9
9252,13329,29657,1440,10
9253,13330,29832,1435,11
9254,13331,29770,1427,10
9255,13332,29835,1386,6
9256,13333,29830,1374,10
9257,13334,29836,1403,10
9258,13335,29836,1431,9
9259,13336,29757,1438,10
9260,13337,29838,1433,9
9261,13338,29838,1440,10
9262,13339,29838,1437,10
9263,13340,29838,1411,10
9264,13341,27410,1428,10
9265,13342,22430,1440,6
9266,13343,22430,1424,10
9267,13344,29842,1436,11
9268,13345,29843,1423,10
9269,13346,29847,1431,10
9270,13347,29847,1408,10
9271,13348,29847,1395,10
9272,13349,29848,1440,10
9273,13350,29848,1438,10
9274,13351,29848,1430,9
9275,13352,29848,1427,10
9276,13353,29848,1402,10
9277,13354,29837,1350,6
9278,13355,29583,1441,11
9279,13356,29852,1374,10
9280,13357,29853,1434,9
9281,13358,29634,1414,10
9282,13359,29821,1432,9
9283,13360,23458,1407,10
9284,13361,29800,1386,9
9285,13362,23458,1332,10
9286,13363,29519,1437,10
9287,13364,29571,1438,10
9288,13365,29571,1430,9
9289,13366,29571,1427,10
9290,13367,29571,1422,10
9291,13368,29571,1406,10
9292,13369,29571,1402,10
9293,13370,29571,1384,10
9294,13371,29571,1388,10
9295,13372,28990,1386,9
9296,13373,28990,1388,10
9297,13374,23982,1426,10
9298,13375,23982,1424,6
9299,13376,23982,1430,9
9300,13377,29844,1350,9
9301,13378,29868,1440,6
9302,13379,29823,1432,11
9303,13380,29823,1426,10
9304,13381,29648,1414,10
9305,13382,29868,1442,10
9306,13383,29870,1442,10
9307,13384,29870,1424,10
9308,13385,29873,1422,10
9309,13386,29871,1415,10
9310,13387,29877,1403,10
9311,13388,29875,1415,10
9312,13389,29880,1438,10
9313,13390,29880,1426,10
9314,13391,29882,1415,10
9315,13392,29850,1424,10
9316,13393,29888,1442,10
9317,13394,29878,1442,10
9318,13395,29876,1407,10
9319,13396,29731,1438,10
9320,13397,29840,1403,10
9321,13398,29840,1401,9
9322,13399,29840,1386,9
9323,13400,29304,1430,9
9324,13401,29304,1428,10
9325,13402,29304,1424,10
9326,13403,29890,1424,10
9327,13404,29896,1440,10
9328,13405,29830,1437,10
9329,13406,29181,1403,10
9330,13407,29911,1440,6
9331,13408,2174,1442,10
9332,13409,2174,1433,10
9333,13410,29916,1395,10
9334,13411,29917,1434,9
9335,13412,29917,1433,10
9336,13413,29774,1350,6
9337,13414,29918,1440,10
9338,13415,27253,1436,10
9339,13416,27253,1431,9
9340,13417,29923,1420,10
9341,13418,29923,1384,10
9342,13419,29923,1430,9
9343,13420,29918,1401,9
9344,13421,29918,1386,9
9345,13422,29816,1438,10
9346,13423,29882,1413,10
9347,13424,29929,1433,10
9348,13425,29935,1432,9
9349,13426,29939,1394,10
9350,13427,29943,1394,10
9351,13428,29946,1394,10
9352,13429,29422,1442,10
9353,13430,29866,1423,10
9354,13431,29955,1395,10
9355,13432,29926,1418,10
9356,13433,29911,1424,10
9357,13434,29911,1402,10
9358,13435,29936,1440,10
9359,13436,29936,1424,10
9360,13437,29936,1420,10
9361,13438,29936,1418,10
9362,13439,29936,1395,10
9363,13440,12179,1420,10
9364,13441,27564,1427,10
9365,13442,29971,1394,10
9366,13443,29975,1440,10
9367,13444,29975,1430,9
9368,13445,29975,1424,10
9369,13446,29975,1420,10
9370,13447,29975,1402,10
9371,13448,29975,1384,10
9372,13449,28204,1440,10
9373,13450,28204,1430,9
9374,13451,28204,1424,10
9375,13452,27095,1442,10
9376,13453,29981,1395,10
9377,13454,8389,1406,10
9378,13455,8389,1438,10
9379,13456,29250,1435,10
9380,13457,29250,1375,10
9381,13458,29988,1403,10
9382,13459,29992,1430,9
9383,13460,29992,1424,10
9384,13461,29992,1402,10
9385,13462,29997,1394,10
9386,13463,29998,1387,10
9387,13464,29994,1438,10
9388,13465,29994,1427,10
9389,13466,29994,1424,10
9390,13467,29994,1402,10
9391,13468,30000,1394,10
9392,13469,29999,1387,6
9393,13470,30003,1387,10
9394,13471,30004,1387,10
9395,13472,29960,1420,10
9396,13473,29914,1436,10
9397,13474,29914,1435,10
9398,13475,30009,1440,6
9399,13476,30009,1424,10
9400,13477,30009,1413,10
9401,13478,30012,1442,10
9402,13479,29405,1443,11
9403,13480,30016,1387,10
9404,13481,22309,1323,11
9405,13482,29243,1444,10
9406,13483,22309,1444,10
9407,13484,29243,1427,10
9408,13485,29243,1410,10
9409,13486,29243,1402,10
9410,13487,30018,1444,10
9411,13488,30025,1444,10
9412,13489,29986,1407,10
9413,13490,29286,1424,6
9414,13491,30038,1387,10
9415,13492,30029,1440,6
9416,13493,28423,1420,10
9417,13494,28423,1442,10
9418,13495,28423,1444,10
9419,13496,30039,1438,10
9420,13497,30039,1440,10
9421,13498,30039,1426,10
9422,13499,30039,1427,10
9423,13500,30039,1424,10
9424,13501,30039,1415,10
9425,13502,20131,1444,10
9426,13503,30030,1444,10
9427,13504,29412,1444,10
9428,13505,20597,1415,10
9429,13506,30045,1444,10
9430,13507,30045,1440,10
9431,13508,30046,1447,10
9432,13509,30046,1438,10
9433,13510,29502,1444,10
9434,13511,28110,1445,11
9435,13512,30054,1424,10
9436,13513,30052,1424,10
9437,13514,30058,1415,10
9438,13515,30058,1413,10
9439,13516,30058,1413,10
9440,13517,29625,1438,10
9441,13518,30057,1424,10
9442,13519,30057,1403,10
9443,13520,29744,1444,10
9444,13521,29744,1420,10
9445,13522,22388,1442,10
9446,13523,22388,1445,10
9447,13524,30005,1420,10
9448,13525,1128,1444,10
9449,13526,28145,1420,10
9450,13527,27967,1440,10
9451,13528,27967,1427,10
9452,13529,27967,1424,6
9453,13530,27971,1403,11
9454,13531,30072,1403,10
9455,13532,28145,1444,10
9456,13533,2174,1445,10
9457,13534,2174,1446,10
9458,13535,12179,1444,10
9459,13536,30077,1440,10
9460,13537,30068,1444,10
9461,13538,26619,1435,9
9462,13539,29864,1436,9
9463,13540,30082,1445,10
9464,13541,30082,1442,10
9465,13542,30065,1444,10
9466,13543,30084,1440,10
9467,13544,30084,1424,6
9468,13545,30084,1402,10
9469,13546,30088,1444,10
9470,13547,30088,1440,7
9471,13548,30086,1426,10
9472,13549,30085,1444,10
9473,13550,30090,1442,10
9474,13551,30089,1384,10
9475,13552,30085,1420,10
9476,13553,30093,1374,10
9477,13554,30093,1418,10
9478,13555,30093,1418,10
9479,13556,30095,1384,10
9480,13557,30098,1384,10
9481,13558,30101,1384,10
9482,13559,30100,1384,10
9483,13560,30102,1444,10
9484,13561,30103,1440,10
9485,13562,30103,1384,10
9486,13563,30105,1384,10
9487,13564,30106,1424,10
9488,13565,30106,1426,10
9489,13566,30106,1395,10
9490,13567,18866,1444,10
9491,13568,18866,1420,10
9492,13569,18866,1407,10
9493,13570,30107,1444,10
9494,13571,30107,1445,10
9495,13572,30107,1446,10
9496,13573,30104,1444,10
9497,13574,30104,1448,10
9498,13575,30113,1444,11
9499,13576,30111,1438,10
9500,13577,5946,1444,10
9501,13578,5946,1411,10
9502,13579,30117,1445,10
9503,13580,30117,1446,10
9504,13581,30117,1442,10
9505,13582,22524,1445,10
9506,13583,22524,1446,10
9507,13584,26811,1440,7
9508,13585,23898,1446,10
9509,13586,23898,1445,10
9510,13587,30129,1444,10
9511,13588,29942,1418,10
9512,13589,30118,1445,10
9513,13590,30035,1436,9
9514,13591,30069,1391,11
9515,13592,30110,1445,10
9516,13593,30110,1446,10
9517,13594,30118,1446,10
9518,13595,28110,1446,11
9519,13596,30136,1445,10
9520,13597,30136,1446,10
9521,13598,30137,1445,10
9522,13599,30137,1446,10
9523,13600,30143,1445,10
9524,13601,30143,1446,10
9525,13602,30140,1445,10
9526,13603,30140,1446,10
9527,13604,2247,1445,10
9528,13605,30141,1445,10
9529,13606,30141,1446,10
9530,13607,10146,1445,10
9531,13608,29974,1444,10
9532,13609,30150,1445,10
9533,13610,30150,1446,10
9534,13611,30152,1445,10
9535,13612,29303,1444,10
9536,13613,30166,1407,10
9537,13614,30041,1444,10
9538,13615,30171,1446,10
9539,13616,30171,1442,10
9540,13617,30171,1402,10
9541,13618,30171,1445,10
9542,13619,30171,1438,10
9543,13620,30171,1447,10
9544,13621,27696,1444,10
9545,13622,29119,1420,10
9546,13623,29695,1402,10
9547,13624,29880,1424,10
9548,13625,29880,1427,9
9549,13626,30117,1444,10
9550,13627,9566,1444,10
9551,13628,30185,1389,10
9552,13629,28741,1444,10
9553,13630,30187,1442,10
9554,13631,28993,1448,10
9555,13632,30182,1442,10
9556,13633,30182,1424,10
9557,13634,30182,1426,10
9558,13635,22417,1444,10
9559,13636,30199,1448,10
9560,13637,30200,1402,10
9561,13638,30107,1450,10
9562,13639,30107,1449,10
9563,13640,30107,1442,10
9564,13641,30107,1438,10
9565,13642,30107,1447,10
9566,13643,30173,1407,10
9567,13644,30172,1407,10
9568,13645,30206,1445,10
9569,13646,30209,1420,10
9570,13647,30208,1449,10
9571,13648,30213,1442,10
9572,13649,30213,1437,10
9573,13650,30211,1424,9
9574,13651,30218,1404,10
9575,13652,30207,1420,10
9576,13653,30217,1404,10
9577,13654,30221,1449,10
9578,13655,30230,1424,9
9579,13656,30220,1450,10
9580,13657,30234,1404,10
9581,13658,30235,1449,10
9582,13659,30220,1414,10
9583,13660,30248,1438,10
9584,13661,30077,1402,10
9585,13662,30028,1329,10
9586,13663,30028,1388,10
9587,13664,30028,1406,10
9588,13665,30237,1436,9
9589,13666,30254,1436,9
9590,13667,30254,1394,10
9591,13668,30260,1424,9
9592,13669,30245,1438,10
9593,13670,30229,1407,10
9594,13671,30264,1395,10
9595,13672,30267,1442,10
9596,13673,30267,1426,10
9597,13674,30267,1402,10
9598,13675,30267,1387,10
9599,13676,30267,1384,10
9600,13677,30267,1404,10
9601,13678,30267,1424,9
9602,13679,30274,1442,10
9603,13680,30251,1438,10
9604,13681,10501,1438,10
9605,13682,30281,1394,10
9606,13683,30281,1404,10
9607,13684,30284,1384,10
9608,13685,287,1442,10
9609,13686,30289,1448,10
9610,13687,30060,1420,10
9611,13688,30288,1384,10
9612,13689,30293,1438,10
9613,13690,30293,1442,10
9614,13691,30276,1407,10
9615,13692,30291,1420,10
9616,13693,30302,1424,9
9617,13694,30302,1414,10
9618,13695,30302,1414,10
9619,13696,30302,1414,10
9620,13697,30302,1414,10
9621,13698,30215,1428,9
9622,13699,30312,1442,10
9623,13700,30157,1447,10
9624,13701,30157,1424,9
9625,13702,30157,1402,10
9626,13703,30315,1445,10
9627,13704,30315,1446,10
9628,13705,30315,1448,10
9629,13706,30315,1442,10
9630,13707,30315,1438,10
9631,13708,30315,1450,10
9632,13709,30315,1447,10
9633,13710,30315,1411,10
9634,13711,30315,1437,10
9635,13712,30315,1435,9
9636,13713,30315,1426,10
9637,13714,30315,1428,10
9638,13715,30315,1414,10
9639,13716,30315,1415,10
9640,13717,30315,1413,10
9641,13718,30315,1418,10
9642,13719,30315,1420,10
9643,13720,30315,1422,9
9644,13721,30315,1424,9
9645,13722,30315,1389,10
9646,13723,30315,1394,10
9647,13724,30315,1384,10
9648,13725,30315,1395,10
9649,13726,30315,1402,10
9650,13727,30315,1404,10
9651,13728,30315,1407,10
9652,13729,30315,1410,10
9653,13730,30315,1363,10
9654,13731,30315,1388,10
9655,13732,30315,1387,10
9656,13733,30315,1329,10
9657,13734,30315,1332,10
9658,13735,30322,1450,10
9659,13736,30322,1435,9
9660,13737,30180,1420,10
9661,13738,30327,1446,10
9662,13739,30327,1445,10
9663,13740,30327,1442,10
9664,13741,30332,1447,6
9665,13742,30332,1451,10
9666,13743,30331,1450,10
9667,13744,30331,1451,10
9668,13745,30331,1420,10
9669,13746,30331,1413,10
9670,13747,30334,1422,11
9671,13748,30336,1411,10
9672,13749,30286,1442,10
9673,13750,30286,1442,10
9674,13751,30338,1418,10
9675,13752,30338,1411,10
9676,13753,30348,1451,10
9677,13754,30285,1442,10
9678,13755,30356,1451,10
9679,13756,30356,1448,10
9680,13757,30356,1442,10
9681,13758,30356,1438,10
9682,13759,30356,1450,10
9683,13760,29832,1452,11
9684,13761,30287,1384,10
9685,13762,30287,1420,10
9686,13763,1543,1442,10
9687,13764,30319,1411,10
9688,13765,30353,1426,10
9689,13766,30353,1402,10
9690,13767,30353,1329,10
9691,13768,30358,1451,10
9692,13769,30358,1438,10
9693,13770,30358,1424,9
9694,13771,30358,1402,10
9695,13772,27696,1452,9
9696,13773,27179,1451,10
9697,13774,30343,1451,10
9698,13775,27494,1451,10
9699,13776,27494,1424,9
9700,13777,30370,1420,10
9701,13778,30368,1445,10
9702,13779,30368,1446,10
9703,13780,30372,1445,10
9704,13781,30373,1453,10
9705,13782,30350,1395,10
9706,13783,30375,1363,10
9707,13784,30385,1411,10
9708,13785,9235,1428,9
9709,13786,9235,1329,10
9710,13787,30392,1420,10
9711,13788,30393,1453,10
9712,13789,27120,1453,10
9713,13790,30234,1394,10
9714,13791,30403,1420,10
9715,13792,30406,1411,10
9716,13793,30407,1450,10
9717,13794,30407,1411,10
9718,13795,30401,1363,10
9719,13796,30417,1453,10
9720,13797,30424,1420,10
9721,13798,30429,1420,10
9722,13799,30430,1420,10
9723,13800,30425,1420,10
9724,13801,30416,1453,10
9725,13802,30357,1453,10
9726,13803,30357,1407,10
9727,13804,30435,1420,10
9728,13805,30381,1453,10
9729,13806,23481,1453,10
9730,13807,29243,1424,9
9731,13808,30440,1424,9
9732,13809,30440,1451,10
9733,13810,30445,1445,10
9734,13811,30446,1402,10
9735,13812,30446,1329,10
9736,13813,30450,1451,10
9737,13814,16523,1420,10
9738,13815,16523,1453,10
9739,13816,16523,1407,10
9740,13817,30451,1453,10
9741,13818,30458,1453,10
9742,13819,30454,1453,10
9743,13820,30439,1424,9
9744,13821,30439,1426,10
9745,13822,30404,1420,10
9746,13823,29838,1451,10
9747,13824,30466,1395,10
9748,13825,30466,1451,10
9749,13826,30466,1402,10
9750,13827,30463,1395,10
9751,13828,30463,1447,10
9752,13829,30471,1453,10
9753,13830,30471,1442,10
9754,13831,30471,1420,10
9755,13832,30472,1395,10
9756,13833,30465,1453,10
9757,13834,21291,1450,10
9758,13835,21291,1437,10
9759,13836,23828,1411,10
9760,13837,30467,1453,10
9761,13838,16598,1453,10
9762,13839,30423,1453,10
9763,13840,30423,1442,10
9764,13841,27338,1454,10
9765,13842,27338,1451,10
9766,13843,30025,1450,10
9767,13844,30482,1454,10
9768,13845,30477,1363,9
9769,13846,30488,1454,10
9770,13847,30479,1455,6
9771,13848,30496,1454,10
9772,13849,30498,1454,10
9773,13850,30500,1454,10
9774,13851,30500,1447,10
9775,13852,28527,1402,10
9776,13853,30503,1454,10
9777,13854,30465,1407,10
9778,13855,29774,1455,10
9779,13856,30505,1451,10
9780,13857,30505,1411,10
9781,13858,30505,1332,10
9782,13859,30505,1329,10
9783,13860,30443,1453,10
9784,13861,30452,1451,10
9785,13862,27729,1363,9
9786,13863,30514,1420,10
9787,13864,30516,1454,10
9788,13865,30521,1402,10
9789,13866,30521,1451,10
9790,13867,30520,1454,10
9791,13868,30520,1402,10
9792,13869,30520,1395,10
9793,13870,30476,1454,11
9794,13871,30525,1454,10
9795,13872,30361,1453,10
9796,13873,30528,1454,10
9797,13874,30528,1451,10
9798,13875,30531,1454,10
9799,13876,30531,1447,10
9800,13877,30085,1450,10
9801,13878,30085,1455,10
9802,13879,30085,1426,10
9803,13880,30529,1410,6
9804,13881,30478,1363,11
9805,13882,30535,1456,11
9806,13883,30472,1454,10
9807,13884,30544,1453,10
9808,13885,30544,1445,10
9809,13886,30544,1407,10
9810,13887,30545,1442,10
9811,13888,30545,1329,10
9812,13889,29974,1453,10
9813,13890,30549,1420,10
9814,13891,30556,1454,10
9815,13892,30506,1363,9
9816,13893,30542,1453,11
9817,13894,30557,1451,10
9818,13895,30553,1457,10
9819,13896,30552,1457,10
9820,13897,30574,1453,10
9821,13898,30573,1420,10
9822,13899,30569,1402,10
9823,13900,30569,1451,10
9824,13901,30589,1453,10
9825,13902,30595,1454,10
9826,13903,30561,1453,10
9827,13904,30603,1453,10
9828,13905,30603,1407,10
9829,13906,30605,1453,10
9830,13907,30598,1454,10
9831,13908,30457,1453,10
9832,13909,30591,1454,10
9833,13910,15370,1450,10
9834,13911,30617,1457,10
9835,13912,30619,1454,10
9836,13913,23916,1454,10
9837,13914,30618,1453,10
9838,13915,30351,1451,10
9839,13916,30351,1413,10
9840,13917,30351,1442,10
9841,13918,30351,1414,10
9842,13919,30622,1453,10
9843,13920,29412,1453,10
9844,13921,30621,1420,10
9845,13922,30629,1410,11
9846,13923,30638,1451,10
9847,13924,30631,1407,10
9848,13925,30586,1454,10
9849,13926,30640,1451,10
9850,13927,30649,1458,10
9851,13928,30648,1451,10
9852,13929,30626,1454,10
9853,13930,30652,1454,10
9854,13931,30652,1426,10
9855,13932,30651,1329,10
9856,13933,30651,1388,10
9857,13934,11501,1438,10
9858,13935,11501,1442,10
9859,13936,11501,1446,10
9860,13937,30664,1455,10
9861,13938,30664,1458,10
9862,13939,30664,1451,10
9863,13940,30664,1438,10
9864,13941,30664,1402,10
9865,13942,30664,1329,10
9866,13943,10188,1445,10
9867,13944,10188,1453,10
9868,13945,10188,1458,10
9869,13946,30627,1438,10
9870,13947,30662,1451,10
9871,13948,30679,1453,10
9872,13949,30492,1453,10
9873,13950,30662,1402,10
9874,13951,30686,1453,10
9875,13952,2117,1454,10
9876,13953,30680,1438,10
9877,13954,30693,1442,10
9878,13955,30692,1426,10
9879,13956,30690,1448,10
9880,13957,30690,1438,10
9881,13958,30690,1426,10
9882,13959,29493,1445,10
9883,13960,29493,1446,10
9884,13961,29493,1442,10
9885,13962,30698,1404,10
9886,13963,30567,1420,10
9887,13964,26286,1451,10
9888,13965,30708,1438,10
9889,13966,30709,1438,10
9890,13967,30537,1420,10
9891,13968,12158,1332,6
9892,13969,30655,1442,10
9893,13970,30720,1420,10
9894,13971,30723,1426,10
9895,13972,30724,1453,10
9896,13973,30722,1453,10
9897,13974,27404,1450,10
9898,13975,30736,1453,10
9899,13976,30739,1454,10
9900,13977,30740,1384,10
9901,13978,30537,1384,10
9902,13979,30741,1453,10
9903,13980,30741,1420,10
9904,13981,30741,1410,9
9905,13982,30737,1402,10
9906,13983,9193,1420,10
9907,13984,9193,1384,10
9908,13985,19634,1454,10
9909,13986,30738,1453,10
9910,13987,30751,1453,10
9911,13988,30746,1420,10
9912,13989,30746,1389,10
9913,13990,30756,1442,10
9914,13991,30758,1442,10
9915,13992,30759,1453,10
9916,13993,30760,1442,10
9917,13994,30761,1442,10
9918,13995,30762,1442,10
9919,13996,30763,1442,10
9920,13997,30765,1442,10
9921,13998,30539,1457,11
9922,13999,30769,1454,10
9923,14000,30769,1442,10
9924,14001,30769,1395,10
9925,14002,30744,1384,10
9926,14003,30744,1438,10
9927,14004,30663,1402,10
9928,14005,30663,1394,10
9929,14006,30663,1329,10
9930,14007,30726,1453,10
9931,14008,30772,1450,10
9932,14009,30712,1453,10
9933,14010,30757,1442,11
9934,14011,20679,1451,11
9935,14012,30755,1442,10
9936,14013,30755,1438,10
9937,14014,30666,1438,11
9938,14015,30768,1420,10
9939,14016,30779,1387,6
9940,14017,30782,1402,10
9941,14018,30273,1420,10
9942,14019,30273,1420,10
9943,14020,30273,1454,10
9944,14021,30789,1453,10
9945,14022,11031,1395,10
9946,14023,30786,1454,10
9947,14024,30685,1458,6
9948,14025,30685,1438,10
9949,14026,30793,1387,10
9950,14027,30793,1438,10
9951,14028,30795,1420,10
9952,14029,30795,1454,10
9953,14030,30795,1395,10
9954,14031,30796,1451,10
9955,14032,30800,1420,10
9956,14033,30803,1459,10
9957,14034,30803,1454,10
9958,14035,30803,1451,10
9959,14036,18712,1458,10
9960,14037,30804,1453,10
9961,14038,30804,1442,10
9962,14039,30806,1451,10
9963,14040,29875,1413,2
9964,14041,30811,1458,11
9965,14042,30810,1387,6
9966,14043,30814,1460,9
9967,14044,30814,1453,10
9968,14045,30814,1446,10
9969,14046,30814,1445,10
9970,14047,30815,1453,10
9971,14048,30815,1442,10
9972,14049,30815,1450,10
9973,14050,30771,1453,10
9974,14051,30771,1460,9
9975,14052,30771,1407,10
9976,14053,30741,1461,10
9977,14054,30820,1461,10
9978,14055,5121,1384,10
9979,14056,30813,1461,10
9980,14057,30828,1461,10
9981,14058,30830,1461,10
9982,14059,30828,1420,10
9983,14060,30830,1420,10
9984,14061,30831,1453,10
9985,14062,30839,1462,6
9986,14063,30107,1461,10
9987,14064,30107,1462,10
9988,14065,30107,1459,6
9989,14066,30107,1451,10
9990,14067,30823,1388,10
9991,14068,30843,1453,10
9992,14069,30844,1458,10
9993,14070,30847,1454,10
9994,14071,30850,1420,10
9995,14072,30851,1453,10
9996,14073,30851,1407,10
9997,14074,30749,1451,10
9998,14075,30858,1458,11
9999,14076,30861,1460,9
10000,14077,30848,1453,11
10001,14078,30846,1451,10
10002,14079,30807,1407,6
10003,14080,30807,1453,10
10004,14081,30866,1453,10
10005,14082,30866,1445,10
10006,14083,30871,1451,10
10007,14084,30871,1402,10
10008,14085,21319,1453,10
10009,14086,28069,1402,10
10010,14087,30790,1461,10
10011,14088,30874,1420,10
10012,14089,30874,1437,9
10013,14090,30875,1454,10
10014,14091,30829,1461,10
10015,14092,29707,1451,10
10016,14093,29707,1437,9
10017,14094,28423,1461,10
10018,14095,30877,1402,10
10019,14096,30107,1413,10
10020,14097,30107,1455,10
10021,14098,30107,1414,10
10022,14099,30107,1415,10
10023,14100,30107,1402,10
10024,14101,30107,1388,10
10025,14102,30107,1394,10
10026,14103,30808,1461,10
10027,14104,30808,1453,10
10028,14105,30808,1450,10
10029,14106,30545,1446,10
10030,14107,30879,1453,10
10031,14108,30879,1445,10
10032,14109,30889,1420,10
10033,14110,30890,1453,10
10034,14111,30741,1462,10
10035,14112,30895,1459,9
10036,14113,30895,1451,10
10037,14114,30899,1454,10
10038,14115,28930,1454,10
10039,14116,30892,1461,10
10040,14117,30892,1420,10
10041,14118,30896,1454,10
10042,14119,30893,1454,10
10043,14120,30903,1384,10
10044,14121,30904,1454,6
10045,14122,30878,1394,10
10046,14123,30897,1454,10
10047,14124,30836,1453,10
10048,14125,30836,1461,10
10049,14126,30872,1461,10
10050,14127,30919,1459,11
10051,14128,30923,1407,10
10052,14129,30909,1461,10
10053,14130,30925,1453,10
10054,14131,30926,1384,10
10055,14132,30926,1402,10
10056,14133,30926,1451,10
10057,14134,30920,1454,10
10058,14135,30927,1453,10
10059,14136,30932,1450,10
10060,14137,30934,1454,10
10061,14138,30817,1453,10
10062,14139,30817,1407,10
10063,14140,30929,1454,10
10064,14141,30528,1459,10
10065,14142,30682,1454,6
10066,14143,30682,1447,10
10067,14144,30682,1395,10
10068,14145,28930,1395,10
10069,14146,30948,1384,11
10070,14147,18351,1453,10
10071,14148,30951,1454,6
10072,14149,30950,1450,10
10073,14150,30753,1437,9
10074,14151,30956,1442,10
10075,14152,30921,1453,10
10076,14153,30960,1461,10
10077,14154,30912,1451,9
10078,14155,30959,1388,10
10079,14156,30959,1404,10
10080,14157,29769,1463,11
10081,14158,28892,1461,10
10082,14159,30965,1388,10
10083,14160,30966,1388,10
10084,14161,30926,1414,10
10085,14162,23909,1388,10
10086,14163,30970,1453,10
10087,14164,29998,1464,2
10088,14165,30974,1463,10
10089,14166,30977,1389,10
10090,14167,30981,1454,9
10091,14168,30981,1426,10
10092,14169,30209,1461,10
10093,14170,20885,1454,9
10094,14171,30998,1461,10
10095,14172,30998,1463,10
10096,14173,30998,1450,10
10097,14174,30998,1438,10
10098,14175,30998,1420,10
10099,14176,30351,1464,10
10100,14177,30351,1463,10
10101,14178,30351,1402,10
10102,14179,30351,1394,10
10103,14180,30999,1394,10
10104,14181,30995,1448,10
10105,14182,30995,1463,10
10106,14183,30459,1402,10
10107,14184,30459,1402,10
10108,14185,30946,1461,10
10109,14186,30325,1450,10
10110,14187,30220,1463,10
10111,14188,28347,1464,10
10112,14189,28347,1450,10
10113,14190,28347,1463,10
10114,14191,28347,1461,10
10115,14192,28347,1437,9
10116,14193,28347,1404,10
10117,14194,28347,1402,6
10118,14195,28347,1329,10
10119,14196,28347,1384,10
10120,14197,28347,1388,10
10121,14198,30747,1453,10
10122,14199,19046,1463,10
10123,14200,31006,1463,10
10124,14201,31006,1455,9
10125,14202,31006,1450,10
10126,14203,31006,1464,10
10127,14204,31006,1461,10
10128,14205,31014,1450,10
10129,14206,31015,1445,10
10130,14207,31008,1453,10
10131,14208,31008,1461,10
10132,14209,30325,1395,10
10133,14210,31017,1454,9
10134,14211,30207,1461,10
10135,14212,31018,1453,10
10136,14213,31020,1454,9
10137,14214,31020,1447,10
10138,14215,31022,1453,10
10139,14216,30991,1461,10
10140,14217,31024,1445,10
10141,14218,27389,1445,10
10142,14219,27389,1453,10
10143,14220,31009,1445,10
10144,14221,31027,1445,10
10145,14222,31026,1445,10
10146,14223,31029,1445,10
10147,14224,31028,1445,10
10148,14225,31030,1445,10
10149,14226,27564,1463,10
10150,14227,29340,1453,10
10151,14228,30904,1466,11
10152,14229,30978,1461,10
10153,14230,30682,1466,11
10154,14231,31038,1453,10
10155,14232,31038,1420,10
10156,14233,31023,1453,10
10157,14234,31031,1465,10
10158,14235,29250,1463,10
10159,14236,27505,1442,9
10160,14237,31045,1464,10
10161,14238,31045,1384,10
10162,14239,31046,1447,10
10163,14240,31046,1464,10
10164,14241,31046,1442,9
10165,14242,31046,1426,10
10166,14243,31046,1402,10
10167,14244,31046,1465,10
10168,14245,31046,1438,10
10169,14246,31046,1413,10
10170,14247,31022,1467,10
10171,14248,30556,1466,10
10172,14249,30317,1450,10
10173,14250,31048,1450,10
10174,14251,31049,1461,10
10175,14252,31049,1450,10
10176,14253,31035,1467,9
10177,14254,30946,1420,10
10178,14255,30920,1466,9
