PipelineID,ApplicantID,JobID,StageID
13320,29815,1413,10
13324,29781,1435,10
13325,29819,1423,10
13326,29700,1440,10
13327,29538,1430,10
13329,29657,1440,10
13330,29832,1435,11
13331,29770,1427,10
13333,29830,1374,10
13334,29836,1403,10
13336,29757,1438,10
13338,29838,1440,10
13339,29838,1437,10
13340,29838,1411,10
13341,27410,1428,10
13343,22430,1424,10
13344,29842,1436,11
13345,29843,1423,10
13346,29847,1431,10
13347,29847,1408,10
13348,29847,1395,10
13349,29848,1440,10
13350,29848,1438,10
13352,29848,1427,10
13353,29848,1402,10
13355,29583,1441,11
13356,29852,1374,10
13358,29634,1414,10
13360,23458,1407,10
13362,23458,1332,10
13363,29519,1437,10
13364,29571,1438,10
13366,29571,1427,10
13367,29571,1422,10
13368,29571,1406,10
13369,29571,1402,10
13370,29571,1384,10
13371,29571,1388,10
13373,28990,1388,10
13374,23982,1426,10
13379,29823,1432,11
13380,29823,1426,10
13381,29648,1414,10
13382,29868,1442,10
13383,29870,1442,10
13384,29870,1424,10
13385,29873,1422,10
13386,29871,1415,10
13387,29877,1403,10
13388,29875,1415,10
13389,29880,1438,10
13390,29880,1426,10
13391,29882,1415,10
13392,29850,1424,10
13393,29888,1442,10
13394,29878,1442,10
13395,29876,1407,10
13396,29731,1438,10
13397,29840,1403,10
13401,29304,1428,10
13402,29304,1424,10
13403,29890,1424,10
13404,29896,1440,10
13405,29830,1437,10
13406,29181,1403,10
13408,2174,1442,10
13409,2174,1433,10
13410,29916,1395,10
13412,29917,1433,10
13414,29918,1440,10
13415,27253,1436,10
13417,29923,1420,10
13418,29923,1384,10
13422,29816,1438,10
13423,29882,1413,10
13424,29929,1433,10
13426,29939,1394,10
13427,29943,1394,10
13428,29946,1394,10
13429,29422,1442,10
13430,29866,1423,10
13431,29955,1395,10
13432,29926,1418,10
13433,29911,1424,10
13434,29911,1402,10
13435,29936,1440,10
13436,29936,1424,10
13437,29936,1420,10
13438,29936,1418,10
13439,29936,1395,10
13440,12179,1420,10
13441,27564,1427,10
13442,29971,1394,10
13443,29975,1440,10
13445,29975,1424,10
13446,29975,1420,10
13447,29975,1402,10
13448,29975,1384,10
13449,28204,1440,10
13451,28204,1424,10
13452,27095,1442,10
13453,29981,1395,10
13454,8389,1406,10
13455,8389,1438,10
13456,29250,1435,10
13457,29250,1375,10
13458,29988,1403,10
13460,29992,1424,10
13461,29992,1402,10
13462,29997,1394,10
13463,29998,1387,10
13464,29994,1438,10
13465,29994,1427,10
13466,29994,1424,10
13467,29994,1402,10
13468,30000,1394,10
13470,30003,1387,10
13471,30004,1387,10
13472,29960,1420,10
13473,29914,1436,10
13474,29914,1435,10
13476,30009,1424,10
13477,30009,1413,10
13478,30012,1442,10
13479,29405,1443,11
13480,30016,1387,10
13481,22309,1323,11
13482,29243,1444,10
13483,22309,1444,10
13484,29243,1427,10
13485,29243,1410,10
13486,29243,1402,10
13487,30018,1444,10
13488,30025,1444,10
13489,29986,1407,10
13491,30038,1387,10
13493,28423,1420,10
13494,28423,1442,10
13495,28423,1444,10
13496,30039,1438,10
13497,30039,1440,10
13498,30039,1426,10
13499,30039,1427,10
13500,30039,1424,10
13501,30039,1415,10
13502,20131,1444,10
13503,30030,1444,10
13504,29412,1444,10
13505,20597,1415,10
13506,30045,1444,10
13507,30045,1440,10
13508,30046,1447,10
13509,30046,1438,10
13510,29502,1444,10
13511,28110,1445,11
13512,30054,1424,10
13513,30052,1424,10
13514,30058,1415,10
13515,30058,1413,10
13516,30058,1413,10
13517,29625,1438,10
13518,30057,1424,10
13519,30057,1403,10
13520,29744,1444,10
13521,29744,1420,10
13522,22388,1442,10
13523,22388,1445,10
13524,30005,1420,10
13525,1128,1444,10
13526,28145,1420,10
13527,27967,1440,10
13528,27967,1427,10
13530,27971,1403,11
13531,30072,1403,10
13532,28145,1444,10
13533,2174,1445,10
13534,2174,1446,10
13535,12179,1444,10
13536,30077,1440,10
13537,30068,1444,10
13540,30082,1445,10
13541,30082,1442,10
13542,30065,1444,10
13543,30084,1440,10
13545,30084,1402,10
13546,30088,1444,10
13548,30086,1426,10
13549,30085,1444,10
13550,30090,1442,10
13551,30089,1384,10
13552,30085,1420,10
13553,30093,1374,10
13554,30093,1418,10
13555,30093,1418,10
13556,30095,1384,10
13557,30098,1384,10
13558,30101,1384,10
13559,30100,1384,10
13560,30102,1444,10
13561,30103,1440,10
13562,30103,1384,10
13563,30105,1384,10
13564,30106,1424,10
13565,30106,1426,10
13566,30106,1395,10
13567,18866,1444,10
13568,18866,1420,10
13569,18866,1407,10
13570,30107,1444,10
13571,30107,1445,10
13572,30107,1446,10
13573,30104,1444,10
13574,30104,1448,10
13575,30113,1444,11
13576,30111,1438,10
13577,5946,1444,10
13578,5946,1411,10
13579,30117,1445,10
13580,30117,1446,10
13581,30117,1442,10
13582,22524,1445,10
13583,22524,1446,10
13585,23898,1446,10
13586,23898,1445,10
13587,30129,1444,10
13588,29942,1418,10
13589,30118,1445,10
13591,30069,1391,11
13592,30110,1445,10
13593,30110,1446,10
13594,30118,1446,10
13595,28110,1446,11
13596,30136,1445,10
13597,30136,1446,10
13598,30137,1445,10
13599,30137,1446,10
13600,30143,1445,10
13601,30143,1446,10
13602,30140,1445,10
13603,30140,1446,10
13604,2247,1445,10
13605,30141,1445,10
13606,30141,1446,10
13607,10146,1445,10
13608,29974,1444,10
13609,30150,1445,10
13610,30150,1446,10
13611,30152,1445,10
13612,29303,1444,10
13613,30166,1407,10
13614,30041,1444,10
13615,30171,1446,10
13616,30171,1442,10
13617,30171,1402,10
13618,30171,1445,10
13619,30171,1438,10
13620,30171,1447,10
13621,27696,1444,10
13622,29119,1420,10
13623,29695,1402,10
13624,29880,1424,10
13626,30117,1444,10
13627,9566,1444,10
13628,30185,1389,10
13629,28741,1444,10
13630,30187,1442,10
13631,28993,1448,10
13632,30182,1442,10
13633,30182,1424,10
13634,30182,1426,10
13635,22417,1444,10
13636,30199,1448,10
13637,30200,1402,10
13638,30107,1450,10
13639,30107,1449,10
13640,30107,1442,10
13641,30107,1438,10
13642,30107,1447,10
13643,30173,1407,10
13644,30172,1407,10
13645,30206,1445,10
13646,30209,1420,10
13647,30208,1449,10
13648,30213,1442,10
13649,30213,1437,10
13651,30218,1404,10
13652,30207,1420,10
13653,30217,1404,10
13654,30221,1449,10
13656,30220,1450,10
13657,30234,1404,10
13658,30235,1449,10
13659,30220,1414,10
13660,30248,1438,10
13661,30077,1402,10
13662,30028,1329,10
13663,30028,1388,10
13664,30028,1406,10
13667,30254,1394,10
13669,30245,1438,10
13670,30229,1407,10
13671,30264,1395,10
13672,30267,1442,10
13673,30267,1426,10
13674,30267,1402,10
13675,30267,1387,10
13676,30267,1384,10
13677,30267,1404,10
13679,30274,1442,10
13680,30251,1438,10
13681,10501,1438,10
13682,30281,1394,10
13683,30281,1404,10
13684,30284,1384,10
13685,287,1442,10
13686,30289,1448,10
13687,30060,1420,10
13688,30288,1384,10
13689,30293,1438,10
13690,30293,1442,10
13691,30276,1407,10
13692,30291,1420,10
13694,30302,1414,10
13695,30302,1414,10
13696,30302,1414,10
13697,30302,1414,10
13699,30312,1442,10
13700,30157,1447,10
13702,30157,1402,10
13703,30315,1445,10
13704,30315,1446,10
13705,30315,1448,10
13706,30315,1442,10
13707,30315,1438,10
13708,30315,1450,10
13709,30315,1447,10
13710,30315,1411,10
13711,30315,1437,10
13713,30315,1426,10
13714,30315,1428,10
13715,30315,1414,10
13716,30315,1415,10
13717,30315,1413,10
13718,30315,1418,10
13719,30315,1420,10
13722,30315,1389,10
13723,30315,1394,10
13724,30315,1384,10
13725,30315,1395,10
13726,30315,1402,10
13727,30315,1404,10
13728,30315,1407,10
13729,30315,1410,10
13730,30315,1363,10
13731,30315,1388,10
13732,30315,1387,10
13733,30315,1329,10
13734,30315,1332,10
13735,30322,1450,10
13737,30180,1420,10
13738,30327,1446,10
13739,30327,1445,10
13740,30327,1442,10
13742,30332,1451,10
13743,30331,1450,10
13744,30331,1451,10
13745,30331,1420,10
13746,30331,1413,10
13747,30334,1422,11
13748,30336,1411,10
13749,30286,1442,10
13750,30286,1442,10
13751,30338,1418,10
13752,30338,1411,10
13753,30348,1451,10
13754,30285,1442,10
13755,30356,1451,10
13756,30356,1448,10
13757,30356,1442,10
13758,30356,1438,10
13759,30356,1450,10
13760,29832,1452,11
13761,30287,1384,10
13762,30287,1420,10
13763,1543,1442,10
13764,30319,1411,10
13765,30353,1426,10
13766,30353,1402,10
13767,30353,1329,10
13768,30358,1451,10
13769,30358,1438,10
13771,30358,1402,10
13773,27179,1451,10
13774,30343,1451,10
13775,27494,1451,10
13777,30370,1420,10
13778,30368,1445,10
13779,30368,1446,10
13780,30372,1445,10
13781,30373,1453,10
13782,30350,1395,10
13783,30375,1363,10
13784,30385,1411,10
13786,9235,1329,10
13787,30392,1420,10
13788,30393,1453,10
13789,27120,1453,10
13790,30234,1394,10
13791,30403,1420,10
13792,30406,1411,10
13793,30407,1450,10
13794,30407,1411,10
13795,30401,1363,10
13796,30417,1453,10
13797,30424,1420,10
13798,30429,1420,10
13799,30430,1420,10
13800,30425,1420,10
13801,30416,1453,10
13802,30357,1453,10
13803,30357,1407,10
13804,30435,1420,10
13805,30381,1453,10
13806,23481,1453,10
13809,30440,1451,10
13810,30445,1445,10
13811,30446,1402,10
13812,30446,1329,10
13813,30450,1451,10
13814,16523,1420,10
13815,16523,1453,10
13816,16523,1407,10
13817,30451,1453,10
13818,30458,1453,10
13819,30454,1453,10
13821,30439,1426,10
13822,30404,1420,10
13823,29838,1451,10
13824,30466,1395,10
13825,30466,1451,10
13826,30466,1402,10
13827,30463,1395,10
13828,30463,1447,10
13829,30471,1453,10
13830,30471,1442,10
13831,30471,1420,10
13832,30472,1395,10
13833,30465,1453,10
13834,21291,1450,10
13835,21291,1437,10
13836,23828,1411,10
13837,30467,1453,10
13838,16598,1453,10
13839,30423,1453,10
13840,30423,1442,10
13841,27338,1454,10
13842,27338,1451,10
13843,30025,1450,10
13844,30482,1454,10
13846,30488,1454,10
13848,30496,1454,10
13849,30498,1454,10
13850,30500,1454,10
13851,30500,1447,10
13852,28527,1402,10
13853,30503,1454,10
13854,30465,1407,10
13855,29774,1455,10
13856,30505,1451,10
13857,30505,1411,10
13858,30505,1332,10
13859,30505,1329,10
13860,30443,1453,10
13861,30452,1451,10
13863,30514,1420,10
13864,30516,1454,10
13865,30521,1402,10
13866,30521,1451,10
13867,30520,1454,10
13868,30520,1402,10
13869,30520,1395,10
13870,30476,1454,11
13871,30525,1454,10
13872,30361,1453,10
13873,30528,1454,10
13874,30528,1451,10
13875,30531,1454,10
13876,30531,1447,10
13877,30085,1450,10
13878,30085,1455,10
13879,30085,1426,10
13881,30478,1363,11
13882,30535,1456,11
13883,30472,1454,10
13884,30544,1453,10
13885,30544,1445,10
13886,30544,1407,10
13887,30545,1442,10
13888,30545,1329,10
13889,29974,1453,10
13890,30549,1420,10
13891,30556,1454,10
13893,30542,1453,11
13894,30557,1451,10
13895,30553,1457,10
13896,30552,1457,10
13897,30574,1453,10
13898,30573,1420,10
13899,30569,1402,10
13900,30569,1451,10
13901,30589,1453,10
13902,30595,1454,10
13903,30561,1453,10
13904,30603,1453,10
13905,30603,1407,10
13906,30605,1453,10
13907,30598,1454,10
13908,30457,1453,10
13909,30591,1454,10
13910,15370,1450,10
13911,30617,1457,10
13912,30619,1454,10
13913,23916,1454,10
13914,30618,1453,10
13915,30351,1451,10
13916,30351,1413,10
13917,30351,1442,10
13918,30351,1414,10
13919,30622,1453,10
13920,29412,1453,10
13921,30621,1420,10
13922,30629,1410,11
13923,30638,1451,10
13924,30631,1407,10
13925,30586,1454,10
13926,30640,1451,10
13927,30649,1458,10
13928,30648,1451,10
13929,30626,1454,10
13930,30652,1454,10
13931,30652,1426,10
13932,30651,1329,10
13933,30651,1388,10
13934,11501,1438,10
13935,11501,1442,10
13936,11501,1446,10
13937,30664,1455,10
13938,30664,1458,10
13939,30664,1451,10
13940,30664,1438,10
13941,30664,1402,10
13942,30664,1329,10
13943,10188,1445,10
13944,10188,1453,10
13945,10188,1458,10
13946,30627,1438,10
13947,30662,1451,10
13948,30679,1453,10
13949,30492,1453,10
13950,30662,1402,10
13951,30686,1453,10
13952,2117,1454,10
13953,30680,1438,10
13954,30693,1442,10
13955,30692,1426,10
13956,30690,1448,10
13957,30690,1438,10
13958,30690,1426,10
13959,29493,1445,10
13960,29493,1446,10
13961,29493,1442,10
13962,30698,1404,10
13963,30567,1420,10
13964,26286,1451,10
13965,30708,1438,10
13966,30709,1438,10
13967,30537,1420,10
13969,30655,1442,10
13970,30720,1420,10
13971,30723,1426,10
13972,30724,1453,10
13973,30722,1453,10
13974,27404,1450,10
13975,30736,1453,10
13976,30739,1454,10
13977,30740,1384,10
13978,30537,1384,10
13979,30741,1453,10
13980,30741,1420,10
13982,30737,1402,10
13983,9193,1420,10
13984,9193,1384,10
13985,19634,1454,10
13986,30738,1453,10
13987,30751,1453,10
13988,30746,1420,10
13989,30746,1389,10
13990,30756,1442,10
13991,30758,1442,10
13992,30759,1453,10
13993,30760,1442,10
13994,30761,1442,10
13995,30762,1442,10
13996,30763,1442,10
13997,30765,1442,10
13998,30539,1457,11
13999,30769,1454,10
14000,30769,1442,10
14001,30769,1395,10
14002,30744,1384,10
14003,30744,1438,10
14004,30663,1402,10
14005,30663,1394,10
14006,30663,1329,10
14007,30726,1453,10
14008,30772,1450,10
14009,30712,1453,10
14010,30757,1442,11
14011,20679,1451,11
14012,30755,1442,10
14013,30755,1438,10
14014,30666,1438,11
14015,30768,1420,10
14017,30782,1402,10
14018,30273,1420,10
14019,30273,1420,10
14020,30273,1454,10
14021,30789,1453,10
14022,11031,1395,10
14023,30786,1454,10
14025,30685,1438,10
14026,30793,1387,10
14027,30793,1438,10
14028,30795,1420,10
14029,30795,1454,10
14030,30795,1395,10
14031,30796,1451,10
14032,30800,1420,10
14033,30803,1459,10
14034,30803,1454,10
14035,30803,1451,10
14036,18712,1458,10
14037,30804,1453,10
14038,30804,1442,10
14039,30806,1451,10
14041,30811,1458,11
14044,30814,1453,10
14045,30814,1446,10
14046,30814,1445,10
14047,30815,1453,10
14048,30815,1442,10
14049,30815,1450,10
14050,30771,1453,10
14052,30771,1407,10
14053,30741,1461,10
14054,30820,1461,10
14055,5121,1384,10
14056,30813,1461,10
14057,30828,1461,10
14058,30830,1461,10
14059,30828,1420,10
14060,30830,1420,10
14061,30831,1453,10
14063,30107,1461,10
14064,30107,1462,10
14066,30107,1451,10
14067,30823,1388,10
14068,30843,1453,10
14069,30844,1458,10
14070,30847,1454,10
14071,30850,1420,10
14072,30851,1453,10
14073,30851,1407,10
14074,30749,1451,10
14075,30858,1458,11
14077,30848,1453,11
14078,30846,1451,10
14080,30807,1453,10
14081,30866,1453,10
14082,30866,1445,10
14083,30871,1451,10
14084,30871,1402,10
14085,21319,1453,10
14086,28069,1402,10
14087,30790,1461,10
14088,30874,1420,10
14090,30875,1454,10
14091,30829,1461,10
14092,29707,1451,10
14094,28423,1461,10
14095,30877,1402,10
14096,30107,1413,10
14097,30107,1455,10
14098,30107,1414,10
14099,30107,1415,10
14100,30107,1402,10
14101,30107,1388,10
14102,30107,1394,10
14103,30808,1461,10
14104,30808,1453,10
14105,30808,1450,10
14106,30545,1446,10
14107,30879,1453,10
14108,30879,1445,10
14109,30889,1420,10
14110,30890,1453,10
14111,30741,1462,10
14113,30895,1451,10
14114,30899,1454,10
14115,28930,1454,10
14116,30892,1461,10
14117,30892,1420,10
14118,30896,1454,10
14119,30893,1454,10
14120,30903,1384,10
14122,30878,1394,10
14123,30897,1454,10
14124,30836,1453,10
14125,30836,1461,10
14126,30872,1461,10
14127,30919,1459,11
14128,30923,1407,10
14129,30909,1461,10
14130,30925,1453,10
14131,30926,1384,10
14132,30926,1402,10
14133,30926,1451,10
14134,30920,1454,10
14135,30927,1453,10
14136,30932,1450,10
14137,30934,1454,10
14138,30817,1453,10
14139,30817,1407,10
14140,30929,1454,10
14141,30528,1459,10
14143,30682,1447,10
14144,30682,1395,10
14145,28930,1395,10
14146,30948,1384,11
14147,18351,1453,10
14149,30950,1450,10
14151,30956,1442,10
14152,30921,1453,10
14153,30960,1461,10
14155,30959,1388,10
14156,30959,1404,10
14157,29769,1463,11
14158,28892,1461,10
14159,30965,1388,10
14160,30966,1388,10
14161,30926,1414,10
14162,23909,1388,10
14163,30970,1453,10
14165,30974,1463,10
14166,30977,1389,10
14168,30981,1426,10
14169,30209,1461,10
14171,30998,1461,10
14172,30998,1463,10
14173,30998,1450,10
14174,30998,1438,10
14175,30998,1420,10
14176,30351,1464,10
14177,30351,1463,10
14178,30351,1402,10
14179,30351,1394,10
14180,30999,1394,10
14181,30995,1448,10
14182,30995,1463,10
14183,30459,1402,10
14184,30459,1402,10
14185,30946,1461,10
14186,30325,1450,10
14187,30220,1463,10
14188,28347,1464,10
14189,28347,1450,10
14190,28347,1463,10
14191,28347,1461,10
14193,28347,1404,10
14195,28347,1329,10
14196,28347,1384,10
14197,28347,1388,10
14198,30747,1453,10
14199,19046,1463,10
14200,31006,1463,10
14202,31006,1450,10
14203,31006,1464,10
14204,31006,1461,10
14205,31014,1450,10
14206,31015,1445,10
14207,31008,1453,10
14208,31008,1461,10
14209,30325,1395,10
14211,30207,1461,10
14212,31018,1453,10
14214,31020,1447,10
14215,31022,1453,10
14216,30991,1461,10
14217,31024,1445,10
14218,27389,1445,10
14219,27389,1453,10
14220,31009,1445,10
14221,31027,1445,10
14222,31026,1445,10
14223,31029,1445,10
14224,31028,1445,10
14225,31030,1445,10
14226,27564,1463,10
14227,29340,1453,10
14228,30904,1466,11
14229,30978,1461,10
14230,30682,1466,11
14231,31038,1453,10
14232,31038,1420,10
14233,31023,1453,10
14234,31031,1465,10
14235,29250,1463,10
14237,31045,1464,10
14238,31045,1384,10
14239,31046,1447,10
14240,31046,1464,10
14242,31046,1426,10
14243,31046,1402,10
14244,31046,1465,10
14245,31046,1438,10
14246,31046,1413,10
14247,31022,1467,10
14248,30556,1466,10
14249,30317,1450,10
14250,31048,1450,10
14251,31049,1461,10
14252,31049,1450,10
14254,30946,1420,10
14256,30920,1461,10
14257,30971,1465,10
14258,30971,1464,10
14259,30971,1402,10
14260,31061,1461,10
14261,31061,1463,10
14262,31061,1450,10
14263,31065,1450,10
14265,27410,1463,10
14267,26360,1468,10
14268,31085,1395,10
14269,30631,1461,10
14270,31087,1461,10
14271,31095,1461,10
14272,31095,1420,10
14274,31048,1461,10
14275,31048,1420,10
14276,27410,1468,10
14277,5284,1461,10
14278,5284,1420,10
14279,31105,1469,10
14280,31081,1468,10
14281,31075,1450,10
14282,18567,1458,10
14283,29543,1388,10
14284,31083,1468,10
14285,30984,1420,10
14286,31114,1461,10
14287,31112,1469,10
14289,29823,1470,11
14290,30972,1461,10
14292,31130,1469,10
14293,31130,1465,10
14294,31130,1463,10
14296,31130,1402,10
14297,31139,1461,10
14298,31125,1388,10
14300,31145,1461,10
14301,31153,1465,10
14302,31153,1445,10
14303,19881,1461,10
14304,31160,1420,10
14305,31160,1461,10
14306,30972,1450,10
14307,31183,1465,10
14309,31192,1469,10
14310,31192,1464,10
14311,30920,1469,10
14312,31156,1465,10
14313,31206,1420,10
14314,31224,1388,10
14315,31226,1388,10
14316,31229,1388,10
14318,31229,1329,10
14319,31230,1388,10
14320,31231,1469,10
14321,31236,1461,10
14322,28540,1471,10
14323,10501,1471,10
14324,31250,1461,10
14325,28100,1471,10
14330,29304,1468,10
14331,29785,1471,10
14333,31280,1388,10
14334,31281,1388,10
14335,31251,1388,10
14336,30281,1329,10
14337,5946,1461,10
14338,31290,1388,10
14339,31301,1472,10
14342,31301,1388,10
14343,31307,1388,10
14344,27180,1388,10
14345,31312,1388,10
14346,31321,1472,10
14348,31321,1420,10
14352,31322,1461,10
14353,31308,1388,10
14354,31328,1472,10
14355,31330,1388,10
14356,27180,1329,10
14357,16515,1472,10
14358,31334,1472,10
14359,31336,1472,10
14360,31297,1472,10
14361,30920,1472,10
14363,31345,1471,10
14364,31345,1472,10
14367,31345,1461,10
14370,31353,1472,10
14372,31353,1461,10
14373,31363,1465,10
14382,31380,1472,10
14385,31380,1461,10
14388,31387,1472,10
14389,31387,1413,10
14390,31387,1404,10
14391,31389,1404,10
14392,31391,1473,11
14393,3906,1472,10
14394,3906,1461,10
14395,3906,1420,10
14396,30685,1465,10
14397,31410,1461,10
14398,31410,1420,10
14399,28527,1329,10
14400,31433,1474,11
14401,19474,1474,10
14402,19474,1474,10
14403,31436,1474,10
14404,31437,1474,10
14405,31440,1474,10
14406,31440,1465,10
14407,31305,1474,10
14408,31441,1388,10
14409,31441,1474,10
14410,31444,1465,10
14411,31292,1420,10
14412,7711,1474,10
14413,31469,1465,10
14414,31469,1474,10
14415,30616,1474,10
14416,31477,1420,10
14417,31481,1474,10
14418,31305,1465,10
14420,30808,1474,10
14421,17111,1474,10
14422,30974,1474,10
14423,31489,1475,10
14424,31492,1476,11
14425,31494,1420,10
14426,31496,1420,10
14427,31503,1474,10
14428,31506,1404,10
14430,31505,1420,10
14432,31510,1474,10
14433,31510,1472,10
14434,31512,1475,10
14435,31512,1474,10
14436,31530,1471,10
14438,31530,1420,10
14439,31534,1475,10
14440,31534,1474,10
14441,31537,1475,10
14442,31539,1475,10
14443,31539,1474,10
14444,31542,1474,10
14445,27385,1474,10
14446,27385,1475,10
14447,31552,1475,10
14448,31554,1474,10
14450,31557,1471,10
14451,25203,1477,10
14452,25203,1329,10
14453,25203,1388,10
14454,31566,1477,10
14455,31567,1420,10
14457,31567,1471,10
14458,31567,1472,10
14459,31567,1477,10
14460,31097,1475,10
14463,22118,1388,10
14464,22118,1329,10
14465,31574,1404,10
14466,31592,1477,10
14467,31592,1475,10
14468,31592,1388,10
14470,31592,1329,10
14471,31596,1388,10
14472,31596,1477,10
14474,31604,1471,10
14475,31607,1475,10
14477,3374,1477,10
14478,3374,1475,10
14479,30920,1477,10
14480,31628,1477,10
14481,31628,1475,10
14482,31628,1472,10
14483,29033,1475,10
14484,30545,1388,10
14485,30545,1475,10
14486,30545,1404,10
14487,31632,1394,10
14488,6956,1477,10
14489,30182,1477,10
14490,31648,1471,10
14491,31640,1471,10
14492,28527,1475,10
14493,30971,1475,10
14494,29538,1477,10
14495,31673,1388,10
14496,31674,1477,10
14498,31674,1472,10
14502,31389,1477,10
14503,31389,1329,10
14504,31690,1477,10
14507,31690,1329,10
14508,31690,1388,10
14513,31704,1471,10
14514,31711,1420,10
14516,31713,1472,10
14518,31716,1472,10
14520,31717,1472,11
14521,31717,1474,10
14522,31719,1472,10
14523,28990,1329,10
14525,28990,1474,10
14527,19881,1420,10
14530,18866,1474,10
14531,31760,1329,10
14532,31760,1404,10
14534,31773,1388,10
14535,31774,1388,10
14536,31779,1404,10
14537,31779,1388,10
14541,31790,1388,10
14542,31794,1388,10
14543,31795,1388,10
14545,31799,1394,10
14546,31799,1404,10
14547,31799,1388,10
14548,31800,1404,10
14549,31800,1388,10
14550,31800,1474,10
14551,31803,1388,10
14552,31806,1474,10
14553,31806,1472,10
14554,31806,1404,10
14555,31806,1388,10
14556,31806,1329,10
14557,31817,1388,10
14558,31817,1404,10
14559,27659,1474,10
14560,31818,1388,10
14561,31811,1474,10
14562,31825,1474,10
14563,31825,1472,10
14565,22479,1474,10
14566,31838,1474,10
14567,31838,1388,10
14568,28424,1404,10
14569,28424,1388,10
14570,31849,1388,10
14571,26421,1474,10
14572,31855,1474,10
14573,31855,1471,10
14574,28069,1474,10
14575,28069,1394,10
14576,30182,1474,10
14577,31859,1474,10
14578,31862,1420,10
14579,31871,1474,10
14580,31872,1478,10
14581,31829,1474,10
14583,31878,1478,10
14584,31733,1474,10
14585,31881,1472,10
14587,30802,1474,10
14589,31882,1478,11
14590,31864,1478,10
14592,31890,1420,10
14593,31891,1420,10
14594,31901,1388,10
14595,31901,1329,10
14596,31904,1478,10
14597,31920,1474,10
14598,31912,1388,10
14599,31910,1404,10
14600,31916,1388,10
14601,31911,1388,10
14602,31926,1474,10
14603,31925,1474,10
14604,31925,1478,10
14605,31925,1388,10
14606,31925,1329,10
14607,31910,1388,10
14608,31908,1474,10
14609,31930,1465,10
14610,31935,1474,10
14612,31936,1478,10
14617,31945,1465,10
14618,20158,1420,10
14624,32014,1474,10
14626,11501,1474,10
14628,31943,1465,10
14629,32027,1474,10
14630,32027,1329,10
14631,32001,1479,11
14632,32041,1478,10
14633,32041,1474,10
14636,32048,1388,10
14637,32048,1474,10
14638,32048,1329,10
14639,32064,1465,10
14640,32072,1474,10
14641,32078,1474,10
14644,28496,1474,10
14646,28496,1329,10
14647,32084,1465,10
14648,32084,1474,10
14653,32091,1474,10
14654,32095,1465,10
14655,32095,1478,10
14657,32101,1465,10
14658,31890,1480,10
14659,32114,1474,10
14660,32114,1388,10
14662,32118,1481,10
14663,32121,1481,10
14664,32121,1474,10
14665,31881,1481,10
14666,32120,1481,10
15662,33119,1481,10
15663,33126,1388,10
15664,33126,1394,10
15665,33126,1404,10
15666,33127,1481,10
15667,33135,1481,10
15668,33134,1388,10
15669,31916,1404,10
15670,33137,1482,11
15671,33141,1474,10
15672,33141,1481,10
15673,33149,1474,10
15674,33155,1481,10
15675,33166,1465,10
15676,30970,1480,10
15677,16598,1480,10
15679,33198,1481,11
15680,33199,1486,10
15681,33175,1480,10
15682,33201,1388,10
15683,33204,1485,10
15685,33212,1480,10
15686,33214,1486,10
15687,33200,1486,10
15688,33189,1388,10
15690,33225,1481,10
15691,33225,1489,10
15692,33196,1485,10
15693,33191,1481,10
15694,33228,1481,10
15695,33236,1420,10
15696,30768,1489,10
15697,33239,1489,10
15698,33179,1489,10
15699,33217,1420,10
15700,33217,1486,10
15701,33217,1487,10
15702,33251,1420,10
15703,33251,1481,10
15704,33251,1489,10
15705,1795,1489,10
15706,1795,1420,10
15707,33252,1486,10
15708,33258,1489,10
15709,33258,1481,10
15710,33263,1491,10
15711,33265,1491,10
15712,33265,1489,10
15713,33248,1491,10
15714,33248,1489,10
15715,33248,1486,10
15716,33248,1481,10
15718,33267,1491,10
15719,33192,1388,10
15720,33262,1491,10
15722,33276,1491,10
15723,19622,1481,10
15725,33283,1491,10
15726,33286,1481,10
15727,33287,1486,10
15728,33183,1491,10
15729,33272,1491,10
15730,33293,1489,10
15731,33292,1491,10
15732,23060,1485,10
15733,33239,1491,10
15734,33279,1488,10
15736,33279,1489,10
15737,33279,1491,10
15738,33294,1491,10
15739,19881,1491,10
15740,31757,1491,10
15741,31757,1489,10
15742,33313,1491,10
15743,33314,1493,10
15744,33314,1494,10
15745,33310,1491,10
15746,33314,1329,10
15747,33317,1491,10
15748,33315,1465,10
15749,33324,1489,10
15750,33324,1491,10
15751,33336,1491,10
15752,33336,1489,10
15753,33337,1491,10
15754,33339,1491,10
15756,33350,1487,10
15757,33352,1493,10
15758,33351,1485,10
15759,33351,1487,10
15760,33351,1486,10
15761,31097,1494,11
15762,33298,1492,10
15763,33316,1493,10
15764,33316,1494,10
15766,33366,1492,10
15767,33367,1480,10
15769,29880,1494,10
15770,33364,1489,11
15771,33371,1494,10
15772,33362,1480,10
15774,33380,1492,10
15775,33389,1492,10
15776,33384,1492,11
15777,33392,1404,10
15778,33395,1491,10
15779,33395,1489,10
15780,33398,1480,10
15781,33299,1491,10
15782,33402,1495,11
15783,33390,1495,10
15784,33405,1495,10
15785,33412,1495,10
15786,33408,1495,10
15787,33411,1495,10
15788,33410,1495,10
15789,33409,1495,10
15790,33415,1495,10
15793,30166,1496,10
15795,33387,1491,10
15796,33420,1465,10
15797,33420,1492,10
15799,33420,1481,10
15800,33416,1495,10
15801,33420,1329,10
